filename,occurrence_id,class,start,duration,screen coverage,avg_area_share,screen position,avg_clarity,avg_prominence,national_population,income_100k_plus,impression value
NBCS_HD_2019-09-20_23-29-00.000.mp4,3745,sparco,2019-09-20 23:30:02,2,0.012624,0.77,0.42,0.36,41.9,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3746,sparco,2019-09-20 23:30:03,1,0.010957,0.46,0.33,0.35,33.9,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,931,ford,2019-09-20 23:30:06,1,0.00458,0.12,0.27,0.31,17,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,932,ford,2019-09-20 23:30:06,1,0.009928,0.25,0.41,0.38,30.6,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1468,goodyear,2019-09-20 23:30:06,1,0.006079,0.15,0.37,0.32,21.6,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3518,puma,2019-09-20 23:30:06,1,0.001615,0.04,0.41,0.05,6.9,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3603,shell,2019-09-20 23:30:06,1,0.002226,0.06,0.34,0.1,9.2,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2149,moneylion,2019-09-20 23:30:06,2,0.004993,0.14,0.5,0.38,21.5,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3519,puma,2019-09-20 23:30:06,2,0.001786,0.05,0.39,0,3.5,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,4838,xfinity,2019-09-20 23:30:06,2,0.007628,0.2,0.42,0.28,25,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,877,fastenal,2019-09-20 23:30:07,3,0.013949,0.3,0.41,0.37,36.2,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2150,moneylion,2019-09-20 23:30:07,5,0.014829,0.45,0.44,0.43,41.8,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2151,moneylion,2019-09-20 23:30:08,3,0.022121,0.46,0.26,0.36,43,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,812,dominion_energy,2019-09-20 23:30:09,1,0.005462,0.09,0.67,0,6.4,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1759,kia_motors,2019-09-20 23:30:12,1,0.001842,0.12,0.58,0.04,9.2,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1469,goodyear,2019-09-20 23:30:12,2,0.009189,0.53,0.37,0.3,32.3,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,4839,xfinity,2019-09-20 23:30:12,4,0.00484,0.26,0.35,0.39,22.7,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2846,nascar,2019-09-20 23:30:13,3,0.003369,0.17,0.56,0.32,19,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1857,mac_tools,2019-09-20 23:30:14,1,0.001157,0.06,0.45,0.12,8,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,460,chevrolet,2019-09-20 23:30:14,2,0.003331,0.16,0.49,0.14,15.4,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2006,mobil,2019-09-20 23:30:14,2,0.003273,0.16,0.29,0.27,15.6,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3748,sparco,2019-09-20 23:30:15,2,0.001557,0.06,0.83,0.26,11.8,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,4840,xfinity,2019-09-20 23:30:15,4,0.002938,0.07,0.83,0.09,12.6,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,461,chevrolet,2019-09-20 23:30:15,7,0.002625,0.06,0.69,0.12,11.7,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1470,goodyear,2019-09-20 23:30:15,7,0.002205,0.04,0.77,0.19,11.2,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3747,sparco,2019-09-20 23:30:15,7,0.003552,0.08,0.8,0.35,18,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1471,goodyear,2019-09-20 23:30:16,1,0.003827,0.15,0.79,0.23,19.4,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2152,moneylion,2019-09-20 23:30:16,1,0.00538,0.2,0.17,0.14,15.9,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3808,sunoco,2019-09-20 23:30:16,4,0.003179,0.06,0.66,0.2,14.2,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1987,menards,2019-09-20 23:30:16,5,0.001506,0.03,0.34,0.25,8.4,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,933,ford,2019-09-20 23:30:16,6,0.001932,0.04,0.29,0.22,9,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2847,nascar,2019-09-20 23:30:17,3,0.002384,0.03,0.18,0.35,9.5,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2153,moneylion,2019-09-20 23:30:17,4,0.015411,0.22,0.18,0.57,32.7,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,4841,xfinity,2019-09-20 23:30:17,5,0.008721,0.12,0.44,0.31,24.3,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,4842,xfinity,2019-09-20 23:30:17,5,0.011295,0.16,0.18,0.45,25.9,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,457,charter_communications,2019-09-20 23:30:18,1,0.043471,0.43,0.27,0.6,61.9,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,787,discount_tire,2019-09-20 23:30:18,3,0.002304,0.03,0.18,0.23,8.7,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2007,mobil,2019-09-20 23:30:18,3,0.005354,0.08,0.17,0.4,16,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2154,moneylion,2019-09-20 23:30:19,1,0.005871,0.09,0.3,0.07,13.7,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3749,sparco,2019-09-20 23:30:19,1,0.002666,0.04,0.36,0.34,12,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,462,chevrolet,2019-09-20 23:30:19,2,0.000963,0.02,0.74,0.04,5,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,4843,xfinity,2019-09-20 23:30:20,1,0.000982,0.02,0.76,0.13,6.5,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3750,sparco,2019-09-20 23:30:20,2,0.001563,0.02,0.63,0.18,8.4,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,458,charter_communications,2019-09-20 23:30:21,1,0.039938,0.41,0.29,0.57,59.7,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2155,moneylion,2019-09-20 23:30:21,1,0.025536,0.26,0.18,0.59,41.9,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,4844,xfinity,2019-09-20 23:30:21,1,0.002814,0.03,0.67,0.21,11.8,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,162,bass_pro_shops,2019-09-20 23:30:24,1,0.003352,0.7,0.62,0.15,21.9,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,163,bass_pro_shops,2019-09-20 23:30:24,2,0.001427,0.65,0.63,0.07,13,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,4845,xfinity,2019-09-20 23:30:29,2,0.003666,1,0.6,0.37,29,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1184,gatorade,2019-09-20 23:30:31,2,0.00084,0.07,0.33,0.29,8.1,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1186,gatorade,2019-09-20 23:30:31,3,0.004514,0.41,0.31,0.44,24.1,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1185,gatorade,2019-09-20 23:30:31,5,0.003929,0.64,0.31,0.41,24.4,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1187,gatorade,2019-09-20 23:30:32,1,0.004399,0.27,0.1,0.36,16.9,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1188,gatorade,2019-09-20 23:30:32,2,0.000777,0.06,0.28,0.25,7.1,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,4846,xfinity,2019-09-20 23:30:37,1,0.009689,1,0.66,0.41,44.7,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,603,coca-cola,2019-09-20 23:30:46,1,0.000967,0.05,0.28,0,1.3,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3330,odyssey_battery,2019-09-20 23:30:46,1,0.001499,0.07,0.22,0.03,6,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1869,mazak,2019-09-20 23:30:46,5,0.00161,0.07,0.22,0.27,9.4,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,25,alpinestars,2019-09-20 23:30:46,6,0.002684,0.11,0.56,0.3,15.6,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,26,alpinestars,2019-09-20 23:30:46,7,0.003393,0.14,0.9,0.41,21,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1472,goodyear,2019-09-20 23:30:46,7,0.003806,0.16,0.62,0.38,20.6,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,4277,toyota,2019-09-20 23:30:46,7,0.002479,0.1,0.74,0.34,16.2,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,4278,toyota,2019-09-20 23:30:46,7,0.005174,0.21,0.84,0.27,24.6,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2848,nascar,2019-09-20 23:30:46,11,0.00236,0.1,0.82,0.22,14.7,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,4847,xfinity,2019-09-20 23:30:47,4,0.003663,0.15,0.61,0.35,19.6,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1713,jbl,2019-09-20 23:30:49,1,0.001639,0.06,0.55,0.23,10.7,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,4848,xfinity,2019-09-20 23:30:51,2,0.001611,0.06,0.58,0.09,8.9,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2156,moneylion,2019-09-20 23:30:52,5,0.002727,0.1,0.51,0.36,15.8,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3751,sparco,2019-09-20 23:30:52,5,0.005551,0.23,0.78,0.43,27.7,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3809,sunoco,2019-09-20 23:30:52,5,0.005858,0.24,0.32,0.36,23,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,463,chevrolet,2019-09-20 23:30:53,4,0.002766,0.12,0.68,0,2.8,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,464,chevrolet,2019-09-20 23:30:53,4,0.001889,0.08,0.72,0.19,12.2,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3311,nike,2019-09-20 23:30:53,4,0.000971,0.04,0.33,0.06,5.5,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3579,safeway,2019-09-20 23:30:53,4,0.001777,0.07,0.83,0.22,12.4,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1473,goodyear,2019-09-20 23:30:56,1,0.001278,0.04,0.67,0.12,8.3,385050.8391,49508.68687,
NBCS_HD_2019-09-20_23-29-00.000.mp4,4849,xfinity,2019-09-20 23:31:01,5,0.006216,0.46,0.51,0.39,30,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2849,nascar,2019-09-20 23:31:02,1,0.005806,0.26,0.11,0.17,16.4,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2850,nascar,2019-09-20 23:31:02,4,0.001931,0.09,0.58,0.12,11,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3624,simpson_performance_products,2019-09-20 23:31:02,4,0.011062,0.52,0.28,0.42,35,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,4850,xfinity,2019-09-20 23:31:06,1,0.000929,0.11,0.41,0,4.2,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2008,mobil,2019-09-20 23:31:06,2,0.000682,0.08,0.49,0.01,4.1,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3439,pilot_flying_j,2019-09-20 23:31:06,2,0.00121,0.14,0.53,0.26,11.5,394631.2363,51445.56901,#REF!
NBCS_HD_2019-09-20_23-29-00.000.mp4,3440,pilot_flying_j,2019-09-20 23:31:06,2,0.00109,0.13,0.64,0.3,11.5,394631.2363,51445.56901,#REF!
NBCS_HD_2019-09-20_23-29-00.000.mp4,702,dex_imaging,2019-09-20 23:31:06,3,0.002375,0.37,0.29,0.2,15.3,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1871,mechanix_wear,2019-09-20 23:31:06,4,0.000619,0.09,0.49,0.03,4.9,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1872,mechanix_wear,2019-09-20 23:31:06,4,0.000789,0.11,0.58,0.08,7.4,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1873,mechanix_wear,2019-09-20 23:31:07,1,0.000611,0.07,0.47,0,2.3,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2009,mobil,2019-09-20 23:31:07,1,0.000832,0.09,0.55,0.24,9,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2010,mobil,2019-09-20 23:31:07,2,0.00073,0.13,0.51,0,1.4,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2157,moneylion,2019-09-20 23:31:09,1,0.008356,0.87,0.4,0.44,37.6,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2158,moneylion,2019-09-20 23:31:10,1,0.009976,1,0.42,0.39,40.8,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,934,ford,2019-09-20 23:31:11,1,0.001253,1,0.49,0.01,7.9,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,829,edelbrock,2019-09-20 23:31:18,1,0.000846,0.07,0.37,0.01,4.5,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2829,moog_parts,2019-09-20 23:31:18,1,0.00145,0.12,0.38,0.26,11.3,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3811,sunoco,2019-09-20 23:31:18,1,0.000817,0.07,0.35,0.03,5,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,465,chevrolet,2019-09-20 23:31:18,6,0.002189,0.22,0.8,0.24,17,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1474,goodyear,2019-09-20 23:31:18,6,0.001191,0.12,0.73,0.12,10.1,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3810,sunoco,2019-09-20 23:31:18,6,0.004774,0.48,0.42,0.34,25.6,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3623,simplyhealth_uk,2019-09-20 23:31:20,1,0.001104,0.12,0.44,0.03,6.6,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1475,goodyear,2019-09-20 23:31:21,3,0.002149,0.22,0.58,0.23,15.7,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2261,monster_energy,2019-09-20 23:31:24,8,0.000637,0.23,0.41,0.02,5.6,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2262,monster_energy,2019-09-20 23:31:25,6,0.000811,0.16,0.25,0.08,6.9,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3812,sunoco,2019-09-20 23:31:26,2,0.006694,0.74,0.39,0.34,31.3,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1476,goodyear,2019-09-20 23:31:27,4,0.002355,0.18,0.74,0.22,16.3,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3520,puma,2019-09-20 23:31:28,1,0.000337,0.03,0.81,0,1.6,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,935,ford,2019-09-20 23:31:28,2,0.003095,0.2,0.83,0.24,19.2,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2011,mobil,2019-09-20 23:31:28,5,0.003858,0.31,0.59,0.24,21.4,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3542,red_bull,2019-09-20 23:31:29,3,0.010497,0.44,0.54,0.38,37,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,4851,xfinity,2019-09-20 23:31:29,4,0.003558,0.27,0.67,0.25,20.8,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,936,ford,2019-09-20 23:31:30,1,0.001576,0.13,0.83,0.32,14.3,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,147,autodesk,2019-09-20 23:31:31,1,0.003182,0.15,0.68,0.29,18.4,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,4279,toyota,2019-09-20 23:31:46,2,0.000887,0.18,0.33,0.04,6.5,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1477,goodyear,2019-09-20 23:31:46,5,0.003128,0.53,0.45,0.26,21.2,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,4852,xfinity,2019-09-20 23:31:46,5,0.002379,0.4,0.53,0.3,19.1,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,466,chevrolet,2019-09-20 23:31:51,1,0.061835,0.35,0.31,0.46,66.8,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1478,goodyear,2019-09-20 23:31:51,1,0.051895,0.29,0.36,0.36,59,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1845,lucas_oil,2019-09-20 23:31:51,1,0.062622,0.36,0.56,0.42,74.5,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,467,chevrolet,2019-09-20 23:31:52,1,0.042511,0.52,0.49,0.45,68.1,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3752,sparco,2019-09-20 23:31:52,1,0.022519,0.28,0.88,0.39,50.9,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3753,sparco,2019-09-20 23:31:52,1,0.016194,0.2,0.15,0.42,29.9,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3754,sparco,2019-09-20 23:31:53,4,0.014074,1,0.4,0.45,47.7,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3755,sparco,2019-09-20 23:31:54,1,0.006958,1,0.36,0.43,34.9,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1988,menards,2019-09-20 23:31:57,6,0.001484,0.06,0.49,0.24,10.3,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2159,moneylion,2019-09-20 23:31:57,6,0.018649,0.78,0.48,0.5,53.7,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3813,sunoco,2019-09-20 23:31:58,3,0.005767,0.22,0.24,0.24,19.6,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1479,goodyear,2019-09-20 23:31:58,4,0.000987,0.04,0.69,0.1,7.1,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,788,discount_tire,2019-09-20 23:31:59,3,0.001296,0.05,0.61,0.05,7,394631.2363,51445.56901,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3756,sparco,2019-09-20 23:32:01,1,0.001559,0.06,0.68,0.12,9.5,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3814,sunoco,2019-09-20 23:32:16,1,0.006664,0.34,0.43,0.34,27.3,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,4853,xfinity,2019-09-20 23:32:16,2,0.002376,0.14,0.76,0.25,16,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3759,sparco,2019-09-20 23:32:16,3,0.003301,0.19,0.28,0.09,12.9,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3758,sparco,2019-09-20 23:32:16,4,0.001928,0.1,0.73,0.07,10.6,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3757,sparco,2019-09-20 23:32:16,5,0.006184,0.31,0.58,0.44,29,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3815,sunoco,2019-09-20 23:32:17,1,0.001906,0.13,0.61,0.12,12.1,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2852,nascar,2019-09-20 23:32:18,3,0.003004,0.13,0.37,0.23,14.8,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3816,sunoco,2019-09-20 23:32:18,3,0.004863,0.21,0.18,0.23,17.1,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2851,nascar,2019-09-20 23:32:18,7,0.001414,0.05,0.26,0.31,9,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,4854,xfinity,2019-09-20 23:32:18,7,0.004793,0.14,0.46,0.32,20.1,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,468,chevrolet,2019-09-20 23:32:19,2,0.004362,0.19,0.66,0.11,17.7,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2012,mobil,2019-09-20 23:32:21,1,0.003077,0.06,0.3,0.34,13.3,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,939,ford,2019-09-20 23:32:21,2,0.00214,0.04,0.19,0.32,9.7,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,938,ford,2019-09-20 23:32:21,3,0.024705,0.49,0.4,0.42,51,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,937,ford,2019-09-20 23:32:21,4,0.006661,0.17,0.66,0.4,26.8,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3760,sparco,2019-09-20 23:32:21,4,0.010519,0.26,0.35,0.47,31.9,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,813,dominion_energy,2019-09-20 23:32:23,1,0.005476,0.1,0.36,0.01,9.9,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2160,moneylion,2019-09-20 23:32:32,5,0.004979,1,0.82,0.47,36.6,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2263,monster_energy,2019-09-20 23:32:49,3,0.002186,0.85,0.37,0.18,18.1,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2264,monster_energy,2019-09-20 23:32:50,1,0.001997,0.45,0.35,0.12,14,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,4034,superior_essex,2019-09-20 23:32:53,3,0.009148,0.08,0.27,0.01,10.2,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,149,axalta,2019-09-20 23:32:53,5,0.003422,0.03,0.34,0.28,12.2,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,150,axalta,2019-09-20 23:32:53,5,0.00178,0.02,0.51,0.31,9,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,789,discount_tire,2019-09-20 23:32:53,5,0.007178,0.07,0.14,0.37,16.8,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1481,goodyear,2019-09-20 23:32:53,5,0.002242,0.02,0.65,0.29,10.8,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1989,menards,2019-09-20 23:32:53,5,0.00174,0.02,0.6,0.29,9.1,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,2853,nascar,2019-09-20 23:32:53,5,0.00162,0.02,0.2,0.27,7,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3761,sparco,2019-09-20 23:32:53,5,0.001683,0.02,0.66,0.35,9.5,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,3762,sparco,2019-09-20 23:32:53,5,0.004923,0.05,0.85,0.44,19.8,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,4035,superior_essex,2019-09-20 23:32:53,5,0.049904,0.48,0.4,0.01,30.7,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,4280,toyota,2019-09-20 23:32:53,5,0.005573,0.05,0.78,0.27,19.1,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,4855,xfinity,2019-09-20 23:32:53,5,0.001734,0.02,0.71,0.33,9.7,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1480,goodyear,2019-09-20 23:32:53,17,0.013545,0.5,0.2,0.41,34.8,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,151,axalta,2019-09-20 23:32:54,2,0.004306,0.05,0.52,0.41,16.8,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,4856,xfinity,2019-09-20 23:32:54,4,0.004708,0.05,0.18,0.39,13.9,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,4857,xfinity,2019-09-20 23:32:56,1,0.003974,0.04,0.54,0.22,14,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,469,chevrolet,2019-09-20 23:32:59,10,0.001165,0.05,0.85,0.05,7.3,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,182,brandt_agriculture,2019-09-20 23:32:59,11,0.005017,0.22,0.71,0.41,25.8,402046.8288,52286.11252,
NBCS_HD_2019-09-20_23-29-00.000.mp4,1482,goodyear,2019-09-20 23:33:01,7,0.001347,0.05,0.75,0.14,9.3,415819.7016,54163.91217,
